Flag ID      | Name                                               | Category        | Region
69710        | [Merchant - Academy of Raya Lucaria] Note: Reve... | Shop Stock      | Various
69720        | [Merchant Kale] Note: Waypoint Ruins - Purchased   | Shop Stock      | Various
69730        | [Isolated Merchant - Dragonbarrow] Note: Gatewa... | Shop Stock      | Various
69740        | Note: Miquella's Needle                            | Unknown         | Various
69750        | [Merchant - Academy of Raya Lucaria] Note: Fren... | Shop Stock      | Various
69760        | Note: The Lord of Frenzied Flame                   | Unknown         | Various
69770        | [Hermit Merchant - Leyndell] Note: Below the Ca... | Shop Stock      | Various
69900        | [Pidia Carian Servant] Weathered Map - Purchased   | Shop Stock      | Various
69910        | [Merchant - Academy of Raya Lucaria] Note: The ... | Shop Stock      | Various
71000        | Godrick the Grafted                                | Grace           | Stormveil Castle
71001        | Margit, the Fell Omen                              | Grace           | Stormhill
71002        | Castleward Tunnel                                  | Grace           | Stormhill
71003        | Gateside Chamber                                   | Grace           | Stormveil Castle
71004        | Stormveil Cliffside                                | Grace           | Stormveil Castle
71005        | Rampart Tower                                      | Grace           | Stormveil Castle
71006        | Liftside Chamber                                   | Grace           | Stormveil Castle
71007        | Secluded Cell                                      | Grace           | Stormveil Castle
71008        | Stormveil Main Gate                                | Grace           | Stormveil Castle
71100        | Elden Throne                                       | Grace           | Leyndell, Royal Capital
71101        | Erdtree Sanctuary                                  | Grace           | Leyndell, Royal Capital
71102        | East Capital Rampart                               | Grace           | Leyndell, Royal Capital
71103        | Lower Capital Church                               | Grace           | Leyndell, Royal Capital
71104        | Avenue Balcony                                     | Grace           | Leyndell, Royal Capital
71105        | West Capital Rampart                               | Grace           | Leyndell, Royal Capital
71107        | Queen's Bedchamber                                 | Grace           | Leyndell, Royal Capital
71108        | Fortified Manor, First Floor                       | Grace           | Leyndell, Royal Capital
71109        | Divine Bridge                                      | Grace           | Leyndell, Royal Capital
71120        | Elden Throne                                       | Grace           | Leyndell, Ashen Capital
71121        | Erdtree Sanctuary                                  | Grace           | Leyndell, Ashen Capital
71122        | East Capital Rampart                               | Grace           | Leyndell, Ashen Capital
71123        | Leyndell, Capital of Ash                           | Grace           | Leyndell, Ashen Capital
71124        | Queen's Bedchamber                                 | Grace           | Leyndell, Ashen Capital
71125        | Divine Bridge                                      | Grace           | Leyndell, Ashen Capital
71190        | Table of Lost Grace                                | Grace           | Roundtable Hold
71210        | Dragonkin Soldier of Nokstella                     | Grace           | Ainsel River
71211        | Ainsel River Well Depths                           | Grace           | Ainsel River
71212        | Ainsel River Sluice Gate                           | Grace           | Ainsel River
71213        | Ainsel River Downstream                            | Grace           | Ainsel River
71214        | Ainsel River Main                                  | Grace           | Ainsel River Main
71215        | Nokstella, Eternal City                            | Grace           | Ainsel River Main
71216        | Lake of Rot Shoreside                              | Grace           | Lake of Rot
71218        | Grand Cloister                                     | Grace           | Lake of Rot
71219        | Nokstella Waterfall Basin                          | Grace           | Ainsel River Main
71220        | Great Waterfall Basin                              | Grace           | Nokron, Eternal City
71221        | Mimic Tear                                         | Grace           | Nokron, Eternal City
71222        | Siofra River Bank                                  | Grace           | Siofra River
71223        | Worshippers' Woods                                 | Grace           | Siofra River
